doc_id,title,author,source,philosophy,psychology,science,economics,karma,emotion,morality,ideal,individual,community
gutendex:doc_002157,The Making of a Soul,"Rhodes, Kathlyn",gutendex,0.16127641,0.09687933,0.06603758,0.009236256,0.09541278,0.11404211,0.09590066,0.13814384,0.14182149,0.0812495
gutendex:doc_002158,The Flight of Pony Baker: A Boy's Town Story,"Howells, William Dean",gutendex,0.120477274,0.07930882,0.12393886,0.0,0.15428565,0.11560914,0.042255748,0.104102604,0.13976316,0.12025876
gutendex:doc_002159,The Indian To-day: The Past and Future of the First American,"Eastman, Charles A.",gutendex,0.124896705,0.07641341,0.12734196,0.010766451,0.104285434,0.056845,0.09143319,0.11014027,0.15352762,0.1443499
gutendex:doc_002160,"The Curlytops and Their Pets; Or, Uncle Toby's Strange Collection","Garis, Howard Roger",gutendex,0.09637557,0.101461016,0.14312306,0.0,0.073581465,0.107263245,0.11248377,0.08292644,0.15139876,0.13138665
gutendex:doc_002161,A Poor Man's House,"Reynolds, Stephen Sydney",gutendex,0.11356137,0.08633065,0.1079895,0.057121288,0.100525,0.08694773,0.11482766,0.08938999,0.13970035,0.103606455
gutendex:doc_002162,The Four Million,"Henry, O.",gutendex,0.0935586,0.08847691,0.115389995,0.07816848,0.07525763,0.07107019,0.069581054,0.081026584,0.14677928,0.1806912
gutendex:doc_002163,How the Other Half Lives: Studies Among the Tenements of New York,"Riis, Jacob A. (Jacob August)",gutendex,0.06811297,0.12407553,0.07916948,0.015083718,0.10126641,0.14077789,0.05628427,0.09015653,0.20337947,0.12169371
gutendex:doc_002164,The rogue elephant,"Whitney, Elliott",gutendex,0.11923463,0.06172026,0.08759295,0.0,0.15575159,0.114385076,0.098923326,0.10007439,0.15477979,0.10753801
gutendex:doc_002165,"History, Manners, and Customs of the North American Indians",Old Humphrey,gutendex,0.113646165,0.07390428,0.103664964,0.04506644,0.12162607,0.05660698,0.1209437,0.07011692,0.13692205,0.15750238
gutendex:doc_002166,From the Earth to the Moon,"Verne, Jules",gutendex,0.15493827,0.0493537,0.14176624,0.0,0.091923155,0.09017343,0.06773662,0.23475502,0.1213584,0.04799518
gutendex:doc_002167,Mary Jane's City Home,"Judson, Clara Ingram",gutendex,0.12924063,0.05765634,0.12753083,0.0,0.10288315,0.10098944,0.09144866,0.10327391,0.18674622,0.1002308
gutendex:doc_002168,Mariucha,"Pérez Galdós, Benito",gutendex,0.16163929,0.09499006,0.118693545,0.0,0.1494429,0.09134278,0.096348524,0.101585016,0.11699817,0.06895984
gutendex:doc_002169,Princess Polly At Play,"Brooks, Amy",gutendex,0.14237969,0.086354695,0.0994575,0.0,0.12438576,0.10080535,0.10251985,0.082798176,0.1736345,0.08766447
gutendex:doc_002170,"Two Daring Young Patriots; or, Outwitting the Huns","Shervill, W. P.",gutendex,0.118735984,0.004030323,0.040247828,0.0,0.11496528,0.10824551,0.15374497,0.12786116,0.2054263,0.12674265
gutendex:doc_002171,The Lost Princess of Oz,"Baum, L. Frank (Lyman Frank)",gutendex,0.13541587,0.11496344,0.061244473,0.043270357,0.036153257,0.13766898,0.12856701,0.10914782,0.13228378,0.10128498
gutendex:doc_002172,English: Composition and Literature,"Webster, W. F. (William Franklin)",gutendex,0.17535137,0.07057,0.15250562,0.021604275,0.11970522,0.07665114,0.10350842,0.101718985,0.06822129,0.110163584
gutendex:doc_002173,Jabberwocky,"Carroll, Lewis",gutendex,0.20665835,0.061494865,0.11666167,0.0,0.11471079,0.10165397,0.120230086,0.11624301,0.093689635,0.06865761
gutendex:doc_002174,Official Report of the Niger Valley Exploring Party,"Delany, Martin Robison",gutendex,0.13252302,0.056757655,0.16517748,0.023331322,0.1058893,0.06472219,0.05937694,0.09460248,0.117859825,0.17975974
gutendex:doc_002175,Ravensdene Court,"Fletcher, J. S. (Joseph Smith)",gutendex,0.1672241,0.037288632,0.22299087,0.0,0.19452551,0.0714856,0.11403393,0.047777828,0.06995406,0.074719526
gutendex:doc_002176,"Phil Bradley's Mountain Boys : $b or, The Birch Bark Lodge","Boone, Silas K.",gutendex,0.14224647,0.086240575,0.1143957,0.0,0.15425974,0.09762392,0.08281314,0.12680046,0.10956081,0.08605921
gutendex:doc_002177,The Old Curiosity Shop,"Dickens, Charles",gutendex,0.16214684,0.102879345,0.1113959,0.07478486,0.033354793,0.10780165,0.106312476,0.07390348,0.116847694,0.110572934
gutendex:doc_002178,A Voyage with Captain Dynamite,"Rich, Charles Edward",gutendex,0.11037775,0.03005409,0.041599188,0.0,0.19982596,0.18264018,0.10579176,0.11315473,0.16988182,0.046674512
gutendex:doc_002179,"War and Peace, Book 01: 1805","Tolstoy, Leo, graf",gutendex,0.10768387,0.0670224,0.10090889,0.035457477,0.089326635,0.12054592,0.120117486,0.11582492,0.11972586,0.123386525
gutendex:doc_002180,"Mary, Mary","Stephens, James",gutendex,0.18007176,0.03987104,0.12823533,0.0,0.11739596,0.0708928,0.11226266,0.0877018,0.16135754,0.10221103
gutendex:doc_002181,Seven Miles to Arden,"Sawyer, Ruth",gutendex,0.14045252,0.084272504,0.09143978,0.0,0.083233565,0.16266076,0.07885871,0.12746572,0.123842105,0.10777429
gutendex:doc_002182,"New York Times Current History; The European War, Vol 2, No. 5, August, 1915",Various,gutendex,0.112962596,0.012671196,0.20073448,0.022240253,0.18839023,0.07681754,0.08694656,0.06280196,0.063933894,0.17250128
gutendex:doc_002183,Girl Scouts in the Adirondacks,"Roy, Lillian Elizabeth",gutendex,0.1218568,0.084956095,0.12567444,0.0,0.10421361,0.10227081,0.0372055,0.10827279,0.18581088,0.12973903
gutendex:doc_002184,The Philippines a Century Hence,"Rizal, José",gutendex,0.12464292,0.04713753,0.11263776,0.032132365,0.15540017,0.06649002,0.08912102,0.10450691,0.1289693,0.138962
gutendex:doc_002185,A Tar-Heel Baron,"Smith, Mabell S. C. (Mabell Shippie Clarke)",gutendex,0.16732205,0.013591197,0.12207113,0.0,0.19272561,0.04632499,0.094862424,0.13707289,0.17644203,0.04958778
gutendex:doc_002186,A Wounded Name,"King, Charles",gutendex,0.12694441,0.0,0.021763338,0.0,0.11841972,0.19483352,0.18945453,0.096999735,0.15429367,0.09729117
gutendex:doc_002187,"Radio Boys Loyalty; Or, Bill Brown Listens In","Whipple, Wayne; Aaron, S. F. (Samuel Francis)",gutendex,0.1209938,0.095783666,0.069571555,0.025196124,0.11253149,0.12716055,0.11964869,0.08880802,0.14563224,0.09467384
gutendex:doc_002188,Change in the Village,"Sturt, George",gutendex,0.10136105,0.039532796,0.11890194,0.049091723,0.15292351,0.04848353,0.07663547,0.0933671,0.14226179,0.17744103
gutendex:doc_002189,"Work and Win; Or, Noddy Newman on a Cruise","Optic, Oliver",gutendex,0.11181013,0.07174982,0.050303303,0.021155924,0.10371693,0.1291285,0.118037306,0.14759365,0.14607915,0.10042533
gutendex:doc_002190,The Interpretation of Dreams,"Freud, Sigmund",gutendex,0.13467555,0.15947825,0.1025717,0.0,0.1055771,0.117471896,0.043940973,0.18920417,0.11783814,0.029242294
gutendex:doc_002191,Struwwelpeter: Merry Stories and Funny Pictures,"Hoffmann, Heinrich",gutendex,0.1166931,0.116037026,0.14035384,0.0,0.13770692,0.13142061,0.07992047,0.096163,0.08683724,0.09486772
gutendex:doc_002192,The Bronze Age in Ireland,"Coffey, George",gutendex,0.16258796,0.0033287585,0.14750926,0.05820397,0.0993473,0.056762844,0.089392826,0.120834276,0.14033017,0.12170269
gutendex:doc_002193,"A Brief History of the English Language and Literature, Vol. 2","Meiklejohn, J. M. D. (John Miller Dow)",gutendex,0.17416587,0.069916375,0.14932643,0.0,0.126445,0.11633807,0.07869804,0.05835675,0.112987295,0.11376614
gutendex:doc_002194,Wigwam Evenings: Sioux Folk Tales Retold,"Eastman, Charles A.; Eastman, Elaine Goodale",gutendex,0.18020217,0.07006079,0.119622715,0.0,0.09067397,0.098677024,0.12799907,0.101413734,0.044547103,0.16680346
gutendex:doc_002195,Cyrano de Bergerac,"Rostand, Edmond",gutendex,0.110863425,0.07758489,0.12709959,0.0,0.15286173,0.13253461,0.07912349,0.11861607,0.13126434,0.070051864
gutendex:doc_002196,Laurence Sterne in Germany: A Contribution to the Study of the Literary Relations of; England and Germany in the Eighteenth Century,"Hewett-Thayer, Harvey W. (Harvey Waterman)",gutendex,0.12069722,0.09405717,0.13957454,0.038680058,0.116843194,0.108647875,0.06701935,0.10635112,0.09559423,0.112535276
gutendex:doc_002197,A Girl of the Limberlost,"Stratton-Porter, Gene",gutendex,0.13327967,0.087253496,0.11587215,0.0,0.061921593,0.13220374,0.08773473,0.1155286,0.14494249,0.1212635
gutendex:doc_002198,"The History of Rome, Books 01 to 08",Livy,gutendex,0.14393915,0.058217622,0.19024485,0.0,0.14577843,0.06154131,0.110905625,0.12556522,0.107665285,0.05614249
gutendex:doc_002199,Jack O' Judgment,"Wallace, Edgar",gutendex,0.15257579,0.062337082,0.18109421,0.0,0.16348408,0.07437739,0.11262355,0.069838114,0.124134004,0.059535798
gutendex:doc_002200,Rollo in Switzerland,"Abbott, Jacob",gutendex,0.11604552,0.09571405,0.19465266,0.0,0.10896073,0.0790776,0.050973654,0.14137587,0.106415294,0.10678458
gutendex:doc_002201,"Northern Nut Growers Association Report of the Proceedings at the 44th Annual Meeting: Rochester, N.Y. August 31 and September 1, 1953",,gutendex,0.11466718,0.04277979,0.26512104,0.017610895,0.1875608,0.02121511,0.0027102767,0.06881155,0.05756715,0.22195622
gutendex:doc_002202,Major Frank,"Bosboom-Toussaint, A. L. G. (Anna Louisa Geertruida)",gutendex,0.19613995,0.0,0.1920373,0.0,0.15608102,0.037222147,0.11618124,0.09144371,0.12289096,0.08800374
gutendex:doc_002203,Translations of German Poetry in American Magazines 1741-1810,"Davis, Edward Ziegler",gutendex,0.18096745,0.039718118,0.1472108,0.0,0.13476707,0.113309346,0.10363908,0.0851605,0.030537268,0.16469042
gutendex:doc_002204,"The Wonders of the Jungle, Book One","Ghosh, Sarath Kumar",gutendex,0.12246846,0.10882894,0.18153188,0.020767327,0.11945674,0.07881029,0.10404723,0.07869864,0.08803894,0.09735165
gutendex:doc_002205,"The Idler Magazine, Volume III., July 1893: An Illustrated Monthly",Various,gutendex,0.117371455,0.05298473,0.17145914,0.0,0.11397233,0.1303746,0.07579889,0.04231386,0.13394547,0.16177961
gutendex:doc_002206,"Baseball Joe Around the World; or, Pitching on a Grand Tour","Chadwick, Lester",gutendex,0.1588632,0.04915819,0.149261,0.024988126,0.14081629,0.07443617,0.08781964,0.066981,0.11928606,0.1283903
gutendex:doc_002207,The Madcap of the School,"Brazil, Angela",gutendex,0.13217036,0.074872896,0.09255986,0.0,0.08748185,0.12808883,0.09033255,0.091968015,0.147983,0.15454261
gutendex:doc_002208,The pirate shark,"Whitney, Elliott",gutendex,0.14742371,0.070384525,0.17138857,0.0,0.15100871,0.058627892,0.12479582,0.08439937,0.11601356,0.075957835
gutendex:doc_002209,"The golden spears, and other fairy tales","Leamy, Edmund",gutendex,0.21027295,0.0016192723,0.08436903,0.0,0.10343106,0.09416995,0.14646068,0.13997571,0.16201942,0.05768197
gutendex:doc_002210,Ivanhoe: A Romance,"Scott, Walter",gutendex,0.11895241,0.113536984,0.05303941,0.04307903,0.03389526,0.15871964,0.09203864,0.12759641,0.15181117,0.10733099
gutendex:doc_002211,The Vicar of Wakefield,"Goldsmith, Oliver",gutendex,0.14166036,0.048209272,0.06385493,0.008916858,0.07586925,0.1155988,0.1477083,0.098842554,0.16615647,0.13318323
gutendex:doc_002212,Plotting in Pirate Seas,"Rolt-Wheeler, Francis",gutendex,0.16095072,0.07129975,0.10628967,0.0,0.16676088,0.090801574,0.06973571,0.13230096,0.15164913,0.05021166
gutendex:doc_002213,Grandmother Dear: A Book for Boys and Girls,"Molesworth, Mrs.",gutendex,0.13686599,0.05544047,0.11526956,0.0,0.09475777,0.120589174,0.08512344,0.06456483,0.16025168,0.16713713
gutendex:doc_002214,How to Cook Husbands,"Worthington, Elizabeth Strong",gutendex,0.18158835,0.056779273,0.12714888,0.044283215,0.08895279,0.07247009,0.11645019,0.07178461,0.14656483,0.09397776
gutendex:doc_002215,"A Description of Millenium Hall: And the Country Adjacent Together with the Characters of the Inhabitants and Such Historical Anecdotes and Reflections As May Excite in the Reader Proper Sentiments of Humanity, and Lead the Mind to the Love of Virtue","Scott, Sarah",gutendex,0.11726327,0.08696712,0.09199865,0.04820758,0.08768283,0.09480347,0.08522005,0.12975757,0.12928669,0.12881275
gutendex:doc_002216,The Girl Scouts in Beechwood Forest,"Vandercook, Margaret",gutendex,0.14062804,0.054045025,0.23137805,0.0,0.21909131,0.060932267,0.043961227,0.07896779,0.051164865,0.11983141
gutendex:doc_002217,The Status Civilization,"Sheckley, Robert",gutendex,0.16804905,0.048667755,0.14701353,0.0029932898,0.14361112,0.06717684,0.10616833,0.12427235,0.10743709,0.084610656
gutendex:doc_002218,The Dog Crusoe and His Master,"Ballantyne, R. M. (Robert Michael)",gutendex,0.12675156,0.05904843,0.25604898,0.0,0.1665812,0.030518923,0.038673975,0.07111573,0.1271486,0.124112666
gutendex:doc_002219,"On the Edge of the Arctic; Or, An Aeroplane in Snowland","Sayler, H. L. (Harry Lincoln)",gutendex,0.15294495,0.058893166,0.14980467,0.0,0.13789083,0.097928084,0.02794532,0.1591722,0.09367906,0.121741705
gutendex:doc_002220,"A journal, of a young man of Massachusetts, late a surgeon on board an American privateer, who was captured at sea by the British in May, eighteen hundred and thirteen and was confined first, at Melville Island, Halifax, then at Chatham, in England, and last at Dartmoor prison : $b Interspersed with observations, anecdotes and remarks, tending to illustrate the moral and political characters of three nations. To which is added, a correct engraving of Dartmoor prison, representing the massacre of American prisoners.","Waterhouse, Benjamin",gutendex,0.05915918,0.07617531,0.13959679,0.018738406,0.1636387,0.122494124,0.12173788,0.11208125,0.10845632,0.077922106
gutendex:doc_002221,White Fang,"London, Jack",gutendex,0.10628551,0.042510334,0.191484,0.0,0.11426087,0.06616245,0.05040108,0.11944689,0.1313803,0.17806852
gutendex:doc_002222,The Youngest Girl in the Fifth: A School Story,"Brazil, Angela",gutendex,0.12579083,0.1124758,0.06289579,0.0049849357,0.06262827,0.15337329,0.06411073,0.11234144,0.14461571,0.15678321
gutendex:doc_002223,Light On the Child's Path,"Bixler, William Allen",gutendex,0.18878858,0.06295094,0.11580238,0.0,0.105424814,0.11183006,0.12659839,0.1461592,0.10361402,0.038831666
gutendex:doc_002224,"Encyclopaedia Britannica, 11th Edition, ""Baconthorpe"" to ""Bankruptcy"": Volume 3, Part 1, Slice 2",Various,gutendex,0.16016333,0.0064789434,0.19999154,0.055375125,0.16082855,0.035214633,0.1804001,0.023726817,0.08355277,0.09426817
gutendex:doc_002225,Little Mr. Thimblefinger and His Queer Country,"Harris, Joel Chandler",gutendex,0.16436388,0.06338385,0.13746396,0.0,0.11037039,0.10007828,0.09707587,0.071586154,0.13355057,0.12212704
gutendex:doc_002226,Stubble,"Looms, George",gutendex,0.13196224,0.08666622,0.09921468,0.009158223,0.076637864,0.10717672,0.07855382,0.12078029,0.15314445,0.13670559
gutendex:doc_002227,Starman's Quest,"Silverberg, Robert",gutendex,0.15459265,0.058509164,0.1474724,0.0,0.12045495,0.08473913,0.0720699,0.20358185,0.12128893,0.037291035
gutendex:doc_002228,The Adventurous Seven: Their Hazardous Undertaking,"Marchant, Bessie",gutendex,0.1524146,0.024498442,0.19410445,0.0,0.20645492,0.063170545,0.15846546,0.07582506,0.061520606,0.063546
gutendex:doc_002229,Raleigh,"Gosse, Edmund",gutendex,0.14057982,0.056975007,0.18375152,0.0019135049,0.07349296,0.10041559,0.09788127,0.10876563,0.12066688,0.11555783
gutendex:doc_002230,"Selections from Early Middle English, 1130-1250. Part 1: Texts",,gutendex,0.15535858,0.097405665,0.092033684,0.019204078,0.08405878,0.13927616,0.09035203,0.13045458,0.11307608,0.078780375
gutendex:doc_002231,Tik-Tok of Oz,"Baum, L. Frank (Lyman Frank)",gutendex,0.1258799,0.102014706,0.098149866,0.044576492,0.0577913,0.115875445,0.12381326,0.109520234,0.11568136,0.106697515
gutendex:doc_002232,The Tempest: The Works of William Shakespeare [Cambridge Edition] [9 vols.],"Shakespeare, William",gutendex,0.10245574,0.065841585,0.07052628,0.03400883,0.13232726,0.1729074,0.111844435,0.10565951,0.11933483,0.0850941
gutendex:doc_002233,The Simple Life,"Wagner, Charles",gutendex,0.13985372,0.09537895,0.13127105,0.0,0.12760898,0.10924368,0.09479326,0.10001443,0.13695487,0.064881034
gutendex:doc_002234,The U-boat hunters,"Connolly, James B. (James Brendan)",gutendex,0.12149258,0.06656837,0.17105402,0.0,0.16130522,0.07658003,0.046449047,0.1319764,0.08566213,0.13891214
gutendex:doc_002235,"Holland, v. 1 (of 2)","De Amicis, Edmondo",gutendex,0.11333915,0.07709516,0.15416518,0.021310942,0.14348951,0.07582534,0.12196454,0.090154625,0.13575591,0.06689964
gutendex:doc_002236,The Story of Wool,"Bassett, Sara Ware",gutendex,0.14310986,0.030052936,0.1541969,0.0011592798,0.2008165,0.08992185,0.10633622,0.051082347,0.10022357,0.12310052
gutendex:doc_002237,The Birthright,"Hocking, Joseph",gutendex,0.14684618,0.034711797,0.10550693,0.007281255,0.16556922,0.03147492,0.14178185,0.045904536,0.20017402,0.12074923
gutendex:doc_002238,The magnificent possession,"Asimov, Isaac",gutendex,0.1213703,0.09724651,0.15356487,0.05346256,0.09434126,0.07124755,0.0865179,0.12052202,0.13393928,0.06778772
gutendex:doc_002239,The Yosemite,"Muir, John",gutendex,0.14631365,0.00724497,0.28666982,0.0,0.124453634,0.0,0.0,0.123704284,0.12635235,0.18526137
gutendex:doc_002240,"Mission Furniture: How to Make It, Part 3","Windsor, H. H. (Henry Haven)",gutendex,0.16195983,0.04711643,0.20836218,0.0,0.1337699,0.006703816,0.0,0.23960362,0.11525949,0.08722466
gutendex:doc_002241,"An Etymological Dictionary of the Scottish Language: in which the words are explained in their different senses, authorized by the names of the writers by whom they are used, or the titles of the works in which they occur, and deduced from their originals","Jamieson, John",gutendex,0.14378901,0.115927614,0.09088623,0.041139036,0.07297182,0.08601592,0.07200732,0.11774067,0.1436279,0.11589439
gutendex:doc_002242,The Federalist Papers,"Hamilton, Alexander; Jay, John; Madison, James",gutendex,0.106104195,0.055705603,0.10515001,0.062110525,0.09752925,0.05158958,0.112196445,0.075448595,0.18111295,0.15305282
gutendex:doc_002243,Carl and the Cotton Gin,"Bassett, Sara Ware",gutendex,0.16426584,0.021225663,0.2343133,0.0,0.20411599,0.060645584,0.12828502,0.04426881,0.019639393,0.12324036
gutendex:doc_002244,The Singing Mouse Stories,"Hough, Emerson",gutendex,0.12362529,0.10781055,0.1672302,0.0,0.1321869,0.10984469,0.07028699,0.07947206,0.10310704,0.1064362
gutendex:doc_002245,The Rider of Waroona,"Scott, G. Firth",gutendex,0.101336144,0.053365964,0.10413719,0.0,0.1274627,0.1412838,0.07890312,0.10852131,0.17528288,0.1097069
gutendex:doc_002246,Isle o' Dreams,"Moore, Frederick Ferdinand",gutendex,0.12661219,0.11669468,0.071263984,0.0,0.10041439,0.13642526,0.04553197,0.20473503,0.16016495,0.038157545
gutendex:doc_002247,Birds of the Indian Hills,"Dewar, Douglas",gutendex,0.10543376,0.06245533,0.14631358,0.029810604,0.13897423,0.0712527,0.08017934,0.114294805,0.11505171,0.13623387
gutendex:doc_002248,Pyrrhus: Makers of History,"Abbott, Jacob",gutendex,0.14873393,0.038248587,0.17417355,0.0,0.18485373,0.037650827,0.12789,0.06799514,0.10665976,0.1137944
gutendex:doc_002249,The cult of incompetence,"Faguet, Émile",gutendex,0.119486906,0.086541705,0.09252854,0.028404096,0.10980737,0.07022695,0.13975239,0.101942256,0.16012014,0.09118969
gutendex:doc_002250,Rilla of Ingleside,"Montgomery, L. M. (Lucy Maud)",gutendex,0.15177166,0.057779726,0.14738867,0.0,0.081353836,0.104004696,0.06930321,0.12292943,0.15615284,0.10931593
gutendex:doc_002251,"Heads and tales : $b or, Anecdotes and stories of quadrupeds and other beasts, chiefly connected with incidents in the histories of more or less distinguished men.",,gutendex,0.10714538,0.11501061,0.11348556,0.042840753,0.1304831,0.103092395,0.10781929,0.078172944,0.11088333,0.091066584
gutendex:doc_002252,Where We Live: A Home Geography,"Jacobs, Emilie Van Beil",gutendex,0.13285397,0.0485273,0.15744027,0.00038116312,0.1105719,0.09397462,0.04682459,0.13474321,0.1301738,0.14450917
gutendex:doc_002253,"The nigger of the ""Narcissus"" : $b A tale of the forecastle","Conrad, Joseph",gutendex,0.10496782,0.09931548,0.06680483,0.0154342335,0.104889475,0.13565563,0.09904007,0.124498874,0.15000801,0.099385574
gutendex:doc_002254,"Alonzo and Melissa; Or, The Unfeeling Father: An American Tale","Mitchell, I. (Isaac); Jackson, Daniel",gutendex,0.13193849,0.098458424,0.045039,0.0023206712,0.09079095,0.15096197,0.10319863,0.12580648,0.1465268,0.10495854
gutendex:doc_002255,The Gift of the Magi,"Henry, O.",gutendex,0.09085306,0.039533168,0.00982514,0.13514246,0.18324295,0.1448108,0.13030091,0.06414522,0.16682734,0.03531896
gutendex:doc_002256,The Lady with the Dog and Other Stories,"Chekhov, Anton Pavlovich",gutendex,0.113910414,0.09311819,0.13097052,0.017214766,0.16495255,0.095397346,0.076197684,0.09382266,0.112030335,0.1023855
gutendex:doc_002257,The Defence of Guenevere and Other Poems,"Morris, William",gutendex,0.14880046,0.07265876,0.1202638,0.0,0.13224249,0.13709094,0.1496876,0.08681708,0.11192963,0.040509224
gutendex:doc_002258,The Story of Young Abraham Lincoln,"Whipple, Wayne",gutendex,0.12041639,0.0933229,0.09360521,0.012630556,0.11979943,0.12838663,0.10800721,0.061070118,0.122884534,0.139877
gutendex:doc_002259,Margaret Montfort,"Richards, Laura Elizabeth Howe",gutendex,0.1266748,0.083294444,0.08877245,0.019040126,0.09363192,0.11076352,0.12377151,0.09112767,0.15024272,0.11268079
gutendex:doc_002260,"In The Yule-Log Glow, Book IV","Morris, Harrison S. (Harrison Smith)",gutendex,0.21439947,0.04651342,0.059254445,0.0,0.11127692,0.15932591,0.12834598,0.09552509,0.091599286,0.09375948
gutendex:doc_002261,"The Tales of the Heptameron, Vol. 2 (of 5)","Marguerite, Queen, consort of Henry II, King of Navarre",gutendex,0.12072494,0.06444226,0.09362362,0.016143082,0.11853534,0.1842113,0.08181628,0.10342683,0.121683404,0.095392905
gutendex:doc_002262,Theism or Atheism: The Great Alternative,"Cohen, Chapman",gutendex,0.20252462,0.07634493,0.15680657,0.0,0.074651465,0.056344435,0.12195308,0.123703904,0.120430514,0.06724044
gutendex:doc_002263,Tales of Giants from Brazil,"Eells, Elsie Spicer",gutendex,0.19644132,0.032993067,0.23434971,0.0,0.13930474,0.044575337,0.02916733,0.1382015,0.06277201,0.122195
gutendex:doc_002264,"The Tales of the Heptameron, Vol. 3 (of 5)","Marguerite, Queen, consort of Henry II, King of Navarre",gutendex,0.12119006,0.06433599,0.092105255,0.02689171,0.11567009,0.17411506,0.09301681,0.103748865,0.115646325,0.093279794
gutendex:doc_002265,The magic casket,"Freeman, R. Austin (Richard Austin)",gutendex,0.16174579,0.09068862,0.0776855,0.010043513,0.06486803,0.11528313,0.12808879,0.1162295,0.21908878,0.016278332
gutendex:doc_002266,A Boswell of Baghdad; With Diversions,"Lucas, E. V. (Edward Verrall)",gutendex,0.15169515,0.039334178,0.103079826,0.0,0.111380376,0.0761448,0.1633183,0.1567536,0.12927979,0.069014005
gutendex:doc_002267,"The Practical Distiller: An Introduction To Making Whiskey, Gin, Brandy, Spirits, &c. &c. of Better Quality, and in Larger Quantities, than Produced by the Present Mode of Distilling, from the Produce of the United States","McHarry, Samuel",gutendex,0.16947943,0.07607421,0.13530046,0.06778856,0.12959735,0.026301088,0.09808391,0.10969177,0.073788896,0.11389428
gutendex:doc_002268,Making People Happy,"Buchanan, Thompson",gutendex,0.11386726,0.10000518,0.037274104,0.06653448,0.07654679,0.13681106,0.101046845,0.1003623,0.14267594,0.124876015
gutendex:doc_002269,Pan-Islam,"Bury, G. Wyman (George Wyman)",gutendex,0.16476859,0.057068028,0.082048334,0.0,0.123894475,0.07083153,0.1322395,0.12375921,0.12654309,0.11884725
gutendex:doc_002270,Quiet Talks on the Crowned Christ of Revelation,"Gordon, S. D. (Samuel Dickey)",gutendex,0.22236265,0.07012521,0.11907964,0.0,0.04997534,0.08501351,0.14531785,0.13178648,0.11830204,0.058037214
gutendex:doc_002271,A Woman for Mayor: A Novel of To-day,"Winslow, Helen M. (Helen Maria)",gutendex,0.10451688,0.10777714,0.022185927,0.053340342,0.078117654,0.13204937,0.08845845,0.12217662,0.18665004,0.10472767
gutendex:doc_002272,David and the Phoenix,"Ormondroyd, Edward",gutendex,0.17241888,0.050475087,0.16286278,0.0,0.11333837,0.079926826,0.09306492,0.11640857,0.13402975,0.07747485
gutendex:doc_002273,"The Home Medical Library, Volume 2 (of 6)",,gutendex,0.15233496,0.053707052,0.19953626,0.0,0.09310104,0.06924914,0.106889054,0.0895365,0.1125246,0.12312139
gutendex:doc_002274,The History of London,"Besant, Walter",gutendex,0.12655951,0.049862888,0.14654873,0.0050339825,0.14913316,0.06610975,0.06894701,0.10548154,0.16026296,0.12206038
gutendex:doc_002275,Daughters of the Puritans: A Group of Brief Biographies,"Beach, Seth Curtis",gutendex,0.14264299,0.09404462,0.11407307,0.0,0.09778891,0.1260993,0.100198045,0.09364528,0.10434178,0.12716599
gutendex:doc_002276,Roy Blakeley's Bee-line Hike,"Fitzhugh, Percy Keese",gutendex,0.18082894,0.08893812,0.23388031,0.0,0.14713123,0.072558984,0.0,0.100892596,0.095705055,0.08006477
gutendex:doc_002277,The Young Alaskans in the Rockies,"Hough, Emerson",gutendex,0.15357618,0.054957684,0.12600727,0.0,0.1342693,0.09643734,0.07881042,0.09379865,0.12011109,0.14203207
gutendex:doc_002278,The Blot on the Kaiser's 'Scutcheon,"Hillis, Newell Dwight",gutendex,0.14310645,0.05423869,0.18333986,0.0,0.13675812,0.07626712,0.12215212,0.13822444,0.06681737,0.0790958
gutendex:doc_002279,We,"Zamiatin, Evgenii Ivanovich",gutendex,0.12913735,0.056095462,0.10843199,0.027049005,0.124649666,0.05281136,0.09206382,0.11684545,0.13956107,0.1533548
gutendex:doc_002280,The trail of the serpent,"Braddon, M. E. (Mary Elizabeth)",gutendex,0.11450272,0.10302771,0.12763876,0.020372082,0.063865386,0.12493229,0.11134051,0.11174864,0.14005314,0.08251881
gutendex:doc_002281,"Sketches by Boz, illustrative of everyday life and every-day people","Dickens, Charles",gutendex,0.09882237,0.13139035,0.08860802,0.03764116,0.04340229,0.13469177,0.08103734,0.13322437,0.13962227,0.111560024
gutendex:doc_002282,How We Think,"Dewey, John",gutendex,0.1446323,0.1494588,0.10766876,0.0065892627,0.120083906,0.07062659,0.10406219,0.09691564,0.12484742,0.07511509
gutendex:doc_002283,"Saved from herself : $b or, On the edge of doom","Stirling, Adelaide",gutendex,0.11229254,0.08083998,0.02158439,0.028025117,0.14256443,0.16787647,0.10208624,0.12422565,0.16840214,0.052103136
gutendex:doc_002284,The Biglow Papers,"Lowell, James Russell",gutendex,0.1583575,0.08340079,0.13135204,0.0,0.10293909,0.112620994,0.11817668,0.09937988,0.08304811,0.110724956
gutendex:doc_002285,William Shakespeare,"Masefield, John",gutendex,0.15150093,0.015697246,0.15793973,0.0,0.2249831,0.10628909,0.12164167,0.042715207,0.14642686,0.032806106
gutendex:doc_002286,Games for All Occasions,"Blain, Mary E.",gutendex,0.13298172,0.09046978,0.10147332,0.00084795774,0.18241507,0.09284648,0.110527106,0.09863075,0.12285371,0.066954084
